time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740008235.8939204,0,0,1,24.1446484375,59705,51.233076057085846,1011.1906561661503,17.159570358735873
1740008236.9069595,0,0,1,24.1454296875,60519,51.24584618340138,1011.1954546701934,17.119553742713066
1740008237.9200208,0,0,0,24.1469921875,60956,51.24604899703415,1011.1926901908915,17.142607806158097
1740008238.9330182,0,0,0,24.14953125,61444,51.240044045982586,1011.1897430557402,17.167185163665504
1740008239.9461522,0,0,0,24.1508984375,62214,51.2718964204811,1011.1919596807868,17.148699821333775
1740008240.959168,0,1,1,24.1505078125,62676,51.25284010052421,1011.1983901204756,17.095073941919708
1740008241.9722612,0,1,1,24.149921875,62957,51.24009474638565,1011.2009720095874,17.073542665477444
1740008242.9877903,0,1,1,24.1469921875,64008,51.18271385075548,1011.1997539139146,17.083700785830334
1740008243.9988835,0,1,1,24.1473828125,64546,51.15110510971786,1011.1897916529047,17.166779891691732
1740008245.0099745,0,1,1,24.1489453125,64251,51.10066381959166,1011.197622753609,17.10147329122496
1740008246.0211108,0,1,1,24.14953125,65245,51.062765988220335,1011.2003386816205,17.078824204810935
1740008247.0322402,0,0,0,24.1501171875,66374,51.02487594290305,1011.201288673607,17.07090189651203
1740008248.0435262,0,0,0,24.149921875,66636,50.993218456745424,1011.1956741928608,17.117723060363623
1740008249.0564027,0,0,0,24.14953125,66954,50.936243773124936,1011.1932749306216,17.137731430852515
1740008250.069473,0,0,0,24.1473828125,67815,50.90434944875446,1011.1897916529047,17.166779891691732
1740008251.0823917,0,1,1,24.146796875,68475,50.87898434789373,1011.1959053885646,17.1157950325114
1740008252.0941374,0,1,1,24.1462109375,68531,50.82834039464197,1011.1984872551001,17.094263901502966
1740008253.1054015,0,1,1,24.1462109375,69262,50.81570050180849,1011.2073169001197,17.020630593002306
1740008254.1162035,0,1,1,24.145234375,69376,50.809254960083805,1011.2057335633006,17.0338345202222
1740008255.1284616,0,1,1,24.1454296875,70184,50.84088037504452,1011.2007524499411,17.075373648434432
1740008256.139976,0,1,1,24.1458203125,70242,50.866214908560096,1011.2066835653197,17.025912162485632
1740008257.1513307,0,1,1,24.145234375,70891,50.90407201643746,1011.2039676368599,17.04856113757264
1740008258.1647613,0,1,1,24.14484375,71071,50.929314413939615,1011.2068661541787,17.024389498769413
1740008259.1760342,0,1,1,24.1442578125,71919,50.9608596559177,1011.1953206097594,17.120671723410855
1740008260.1877806,0,1,1,24.1438671875,72103,50.979784340816956,1011.1893895151447,17.170133486235155
1740008261.200517,0,1,1,24.143671875,72475,50.99241029293374,1011.1890728524538,17.172774269281323
1740008262.2159772,0,1,1,24.14328125,73229,50.98603407910653,1011.1937372879975,17.133875651895604
1740008263.2271793,0,1,1,24.14328125,73357,51.01133821247158,1011.1990350497773,17.089695646708112
1740008264.2387998,0,0,0,24.1446484375,73806,51.011515043965034,1011.1994857874712,17.085936786146075
1740008265.251201,0,0,0,24.1458203125,74130,51.01799322729806,1011.1996198535285,17.08481876228077
1740008266.2638562,0,0,0,24.14640625,74721,51.024395858601785,1011.2023357785739,17.06216973682099
1740008267.2760658,0,1,1,24.1477734375,75053,51.03089980270491,1011.2063183731115,17.028957611422996
1740008268.2879713,0,1,1,24.14796875,75120,51.02459799713048,1011.1960394372483,17.114677150329648
