time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740009136.9008505,1,3,4,19.1899609375,126784,58.61481345556137,1010.7032836724616,21.224762750413078
1740009137.9137187,1,3,4,19.1622265625,125465,58.71580433435936,1010.7001275602576,21.251093173700617
1740009138.9277325,1,3,5,19.1313671875,126499,58.842634214210214,1010.6988825475595,21.261479930255412
1740009139.9405885,1,3,5,19.105,126880,58.97671936019497,1010.7032048759793,21.2254201231686
1740009140.954846,1,3,5,19.0782421875,126975,59.10427131223103,1010.7103909556847,21.16546922907163
1740009141.9676871,1,4,5,19.046015625,126121,59.204871415488626,1010.7086569531539,21.17993536072289
1740009142.9814284,1,4,5,19.015546875,126499,59.29262001179754,1010.7010252897821,21.243603699867297
1740009143.9932387,1,4,5,18.9844921875,126404,59.39346863089119,1010.7029454678996,21.22758427850217
1740009145.0060618,1,4,5,18.959296875,126784,59.488599825232924,1010.6933949439855,21.30726143610776
1740009146.0190446,1,4,5,18.9380078125,126499,59.57773575084722,1010.6849568864424,21.377658127565056
1740009147.0318663,1,4,5,18.9161328125,126594,59.66682724883526,1010.6913261754369,21.324520632183315
1740009148.0461254,1,4,5,18.892890625,126975,59.73601174031414,1010.693711943126,21.304616797534432
1740009149.0591285,1,4,5,18.8657421875,127648,59.80467443430166,1010.6932280203596,21.308654035292015
1740009150.0720606,1,4,5,18.835078125,126594,59.872868749491694,1010.6905103893723,21.33132653027295
1740009151.0851612,2,5,6,18.8028515625,127358,59.954047261343554,1010.6904944777461,21.331459277018183
1740009152.0980475,2,5,6,18.7700390625,126689,59.98243328112875,1010.689518344586,21.339602916572034
1740009153.110412,2,5,6,18.739765625,126310,60.05732857403311,1010.6839231455072,21.386282413116593
1740009154.1244748,3,6,7,18.7071484375,127648,60.11872992438667,1010.6867588198911,21.362624988767323
1740009155.139777,3,6,7,18.676484375,126689,60.20681218156848,1010.6857714812508,21.370862137584613
1740009156.1528037,3,6,7,18.649921875,127551,60.26909883920671,1010.6827159747147,21.396353596929337
1740009157.1657646,3,6,7,18.6227734375,127358,60.351128526475115,1010.6769510475539,21.444449362341544
1740009158.178793,3,6,7,18.599140625,127551,60.44689158620841,1010.6734166070909,21.473936682450756
1740009159.1918066,3,6,7,18.5716015625,127841,60.50250049844254,1010.6687598405864,21.512787532136304
1740009160.2047048,2,6,6,18.5434765625,127262,60.58447969151065,1010.6666453941989,21.53042815498256
1740009161.2192664,2,6,6,18.5175,127262,60.653565058692536,1010.6715334416507,21.489647690522983
1740009162.2324867,2,6,6,18.488203125,127071,60.72220624092702,1010.676252545423,21.45027685688803
1740009163.2451823,2,5,6,18.4536328125,127262,60.78351229717231,1010.6706136040548,21.497321786394494
1740009164.2569711,2,5,6,18.42296875,127262,60.85200059492115,1010.680094283339,21.418225875817086
1740009165.269267,2,5,6,18.3938671875,126975,60.91410851911069,1010.6798682090413,21.420111973382923
1740009166.2817972,2,5,5,18.3659375,128035,61.00951053703798,1010.6833005643837,21.391476481348327
1740009167.2942178,2,5,5,18.3368359375,127648,61.07166148798619,1010.6865669861845,21.364225414619565
1740009168.3067417,2,5,5,18.3040234375,127455,61.15318880783564,1010.6872737429608,21.35832910159601
1740009169.3193557,2,4,5,18.2747265625,127358,61.241870314682735,1010.6954624305704,21.290012963692984
1740009170.3322327,2,4,5,18.235078125,127358,61.30259945080333,1010.6937525704094,21.304277855086575
1740009171.3453143,2,4,5,18.192890625,127358,61.382888640818024,1010.7001394389997,21.250994073069872
1740009172.3577907,2,4,5,18.154609375,127551,61.46375620713957,1010.6953979621567,21.290550805519175
1740009173.370083,2,4,5,18.1161328125,127841,61.55126392002777,1010.6973293466539,21.27443782040336
1740009174.3827155,2,4,5,18.08,128425,61.645778088946244,1010.6960822772662,21.284841758619297
1740009175.3957703,2,3,4,18.0471875,127938,61.72751078416894,1010.6967508400965,21.279264131537207
1740009176.4083169,2,3,4,18.0190625,128035,61.823230533353524,1010.7033170513236,21.224484281719718
1740009177.4208016,2,3,4,17.991328125,127744,61.899095600108126,1010.7070187254639,21.193602497319795
1740009178.4336853,2,3,4,17.9696484375,127744,61.98914866085885,1010.6978637900112,21.269979117660693
1740009179.4466963,2,3,4,17.95265625,126975,62.08655899285989,1010.6928616445404,21.311710611453048
1740009180.4596977,2,3,4,17.93625,127938,62.157461830086895,1010.701057337898,21.24333633266246
1740009181.4726598,2,3,3,17.9204296875,127167,62.2417923177089,1010.7049614041072,21.21076600505571
1740009182.4856675,2,3,3,17.8981640625,126975,62.31191352964471,1010.7053369478459,21.207632973753554
1740009183.49671,2,3,3,17.8708203125,127167,62.38800043790222,1010.7009170725053,21.24450652213716
1740009184.5077717,1,2,2,17.8462109375,127358,62.45783405398964,1010.7044558982989,21.21498326636169
1740009185.5188222,1,2,2,17.8223828125,128035,62.561151948222886,1010.697027182968,21.27695868344655
1740009186.5298858,1,2,2,17.8005078125,127167,62.618083308615844,1010.6857913215773,21.37069661404516
1740009187.5412314,1,2,2,17.77609375,127648,62.688016236827806,1010.6826476997463,21.396923201588027
1740009188.5542147,1,2,2,17.755,127938,62.745090728570226,1010.68841994038,21.348766641088844
1740009189.5672605,1,2,2,17.740546875,127551,62.83652083606888,1010.6892978016235,21.341442853301903
1740009190.5802188,1,2,2,17.728828125,127841,62.90165273467458,1010.6928912637521,21.31146350620283
1740009191.5932822,1,2,2,17.717109375,127551,62.96012081930546,1010.6929873760022,21.310661667156676
1740009192.6061614,1,2,2,17.708125,127938,63.0123103264595,1010.6975478990904,21.272614501883126
1740009193.6185741,1,2,2,17.6977734375,127938,63.07769063943686,1010.6963788867611,21.282367230686596
1740009194.6316001,1,2,2,17.6872265625,127938,63.12968502393858,1010.7036316153851,21.22185997922059
1740009195.64514,1,2,2,17.674140625,127938,63.181328328619976,1010.6962481884054,21.28345760950486
1740009196.6579366,1,2,2,17.664765625,128132,63.24020723057602,1010.696672428498,21.279918296755728
1740009197.6708426,1,2,2,17.652265625,128327,63.30534851091798,1010.6972374558801,21.275204438121754
1740009198.68382,1,2,2,17.64171875,128035,63.35070135697994,1010.7044875247295,21.214719417863197
1740009199.6968217,2,2,3,17.63234375,128327,63.41632395452479,1010.69966605355,21.254943380469776
1740009200.7098777,2,2,3,17.622578125,128229,63.46851124433991,1010.6959544588062,21.2859081115471
1740009201.7229466,2,2,3,17.6137890625,128132,63.52085129485638,1010.6903413302123,21.332736948910913
1740009202.7359626,2,2,3,17.6075390625,128522,63.56686618770108,1010.6993625849634,21.25747512517739
1740009203.7486687,2,2,3,17.6005078125,128719,63.61277864428466,1010.7001156539568,21.25119250424478
1740009204.7605612,2,2,3,17.592890625,128719,63.651911238228394,1010.7034074971172,21.22372972272007
1740009205.774923,2,3,3,17.586640625,128719,63.71136802388752,1010.7054359580745,21.206806965873447
1740009206.7887685,2,3,3,17.580390625,129014,63.76413248178443,1010.7057162744636,21.204468384161373
1740009207.8016787,2,3,3,17.5755078125,128817,63.80368624788169,1010.7064813717179,21.19808544770137
1740009208.8146005,2,3,3,17.567109375,129014,63.86287578576414,1010.7050004315439,21.210440412626454
1740009209.8275821,2,3,3,17.55890625,128522,63.888543029481404,1010.7055860776724,21.205554570444637
1740009210.8417156,2,3,3,17.554609375,128719,63.94834728049736,1010.7020640713058,21.23493748049073
1740009211.8546848,1,2,2,17.5501171875,128915,64.00142378661221,1010.7069622858285,21.194073352948173
1740009212.8675287,1,2,2,17.5454296875,128719,64.03433196229007,1010.7045500027739,21.214198184925095
1740009213.8800983,1,2,2,17.5415234375,128915,64.06735798266226,1010.7034136322385,21.22367853946084
1740009214.89338,1,2,2,17.5383984375,128915,64.10050196184869,1010.7018053703817,21.23709573822896
1740009215.9068527,2,3,3,17.534296875,129112,64.13350997978627,1010.7020977174418,21.23465678174305
1740009216.919801,2,3,3,17.5286328125,129509,64.15957560227389,1010.705081377143,21.20976511147719
1740009217.9327636,2,3,3,17.5258984375,129310,64.19951299297816,1010.6988676122483,21.261604531013038
1740009218.94576,2,3,3,17.5212109375,129112,64.22572775618924,1010.6964549767494,21.281732433833927
1740009219.9587624,2,3,3,17.5192578125,129509,64.24561695070783,1010.6950127526593,21.293764500497634
1740009220.9717386,2,3,3,17.51671875,129410,64.29232443226472,1010.6961090363646,21.284618515113717
1740009221.984721,2,3,3,17.51203125,129410,64.30509774910686,1010.6954440092796,21.29016664733378
1740009222.997772,2,3,3,17.507734375,129509,64.34483619379945,1010.6971646342201,21.275811967873246
1740009224.010673,2,3,4,17.5034375,129211,64.37785345118014,1010.6953897123162,21.290619631619826
1740009225.0217717,2,3,4,17.49875,129410,64.39736058299222,1010.6947244281041,21.296169912180577
1740009226.0348241,2,3,4,17.493671875,129708,64.43700280973201,1010.6951687339656,21.29246319201448
1740009227.047738,3,4,4,17.488984375,129708,64.46997748491157,1010.7014939845126,21.23969352993205
1740009228.060919,3,4,4,17.485859375,129509,64.48971937692306,1010.703380482141,21.223955099624302
1740009229.0733118,3,4,4,17.4833203125,129808,64.5297469485538,1010.704476299468,21.21481306638384
1740009230.0862327,2,4,5,17.4825390625,129808,64.54983444351397,1010.7101908956413,21.167138253827844
1740009231.0992947,2,4,5,17.4805859375,129808,64.56975376322546,1010.712243699624,21.150012504671604
1740009232.1118157,2,4,5,17.4778515625,130108,64.59629683918477,1010.7095250897581,21.17269282068043
1740009233.1259348,2,4,5,17.4731640625,130510,64.62929592225845,1010.7053639185079,21.207407966900906
1740009234.1390078,2,4,5,17.467109375,130410,64.64188983457984,1010.7112029282312,21.158695254082087
1740009235.1533523,2,4,5,17.4628125,130309,64.65473977322196,1010.7076796388372,21.188088735745392
1740009236.1662939,2,4,5,17.4591015625,130309,64.7013665437386,1010.7068609890979,21.194918435284908
1740009237.1792393,2,4,5,17.455,130208,64.72098753828851,1010.7141421822353,21.13417422405739
1740009238.1921308,2,4,5,17.449921875,130208,64.74720836345816,1010.7163328940184,21.115898022357555
1740009239.2048438,2,4,5,17.4466015625,130208,64.78042909293671,1010.7196471970693,21.088248224717546
1740009240.218599,2,4,5,17.444453125,130510,64.77337549428975,1010.716137827832,21.11752537751076
1740009241.2320492,2,4,5,17.4430859375,130611,64.81362655696987,1010.7121570376876,21.15073549109869
1740009242.2439225,2,4,6,17.4399609375,130611,64.85362949338783,1010.7105476153705,21.164162277160294
1740009243.254917,2,4,6,17.4368359375,130611,64.85991830076065,1010.7071906259008,21.192168393775873
1740009244.2659426,2,4,6,17.433125,130713,64.8998445282159,1010.7011289968402,21.24273850499136
1740009245.276957,3,5,6,17.4309765625,130713,64.90627681330658,1010.7028622069606,21.228278896916116
1740009246.2879417,3,5,6,17.426484375,130814,64.93260521084358,1010.7077570055993,21.187443292978752
1740009247.2991745,3,5,6,17.42375,131221,64.95919289001372,1010.7120280045965,21.151811963479837
1740009248.311702,3,4,6,17.421796875,131119,64.98589772569946,1010.7105851074558,21.16384949504001
1740009249.325236,3,4,6,17.420234375,130915,64.99916599055278,1010.7097802828263,21.170563841006924
1740009250.3372965,3,4,6,17.417890625,130814,65.0055726544644,1010.707699289043,21.187924801219424
1740009251.349638,3,4,5,17.4169140625,131119,65.01892753818882,1010.7148415136169,21.128339988300908
1740009252.3617373,3,4,5,17.4169140625,131119,65.0526744892308,1010.7165889992726,21.113761444310185
1740009253.3746424,3,4,5,17.415546875,131323,65.05247508699867,1010.7091132491614,21.17612865261234
1740009254.3875315,2,4,5,17.413203125,131323,65.06563350071642,1010.710527174615,21.164332806566687
1740009255.4002943,2,4,5,17.408515625,131528,65.07845079170346,1010.7081125342525,21.18447724722225
1740009256.4132793,2,4,5,17.4044140625,131630,65.06435154987051,1010.7084024183106,21.182058850980425
1740009257.4260201,2,4,5,17.3981640625,131119,65.0701903062662,1010.7069301394841,21.194341538377035
1740009258.4402857,2,4,5,17.3930859375,131323,65.07620013245614,1010.7108668532238,21.161498998212185
1740009259.4533076,2,4,5,17.389765625,131528,65.08246649872491,1010.7089378186648,21.177592203923318
1740009260.4661915,2,3,4,17.3860546875,131221,65.1089298028337,1010.7133602557661,21.140697520726174
1740009261.4791765,2,3,4,17.3815625,131323,65.1217779343346,1010.7095167985698,21.17276199094988
1740009262.4920633,2,3,4,17.3753125,131528,65.14787540295434,1010.7062965563141,21.199627297048664
1740009263.5050452,2,3,3,17.3690625,131733,65.18748353363003,1010.7030762040482,21.22649359023713
1740009264.517799,3,4,4,17.363203125,131630,65.18662811169685,1010.7057358730123,21.2043048803361
1740009265.529905,3,4,4,17.35734375,131939,65.19928099650012,1010.69965872994,21.2550044790779
1740009266.5428164,3,4,5,17.35109375,132249,65.2186323525682,1010.6946907308462,21.29645103907955
1740009267.5557055,3,4,5,17.3454296875,132353,65.22456029268545,1010.6906798415716,21.32991283280341
1740009268.5685952,3,4,5,17.341328125,132249,65.2307165471427,1010.6944632165864,21.298349127800154
1740009269.5814435,3,4,4,17.3356640625,132042,65.25015608081756,1010.6939466699303,21.30265853537158
1740009270.5939531,3,4,4,17.322578125,132249,65.2617569299738,1010.6987776799028,21.262354809213377
1740009271.6069932,3,4,4,17.3106640625,132146,65.26001703620761,1010.7090165981809,21.1769349757305
1740009272.619861,2,4,5,17.3001171875,132561,65.29225932504033,1010.7075107930468,21.189497354916533
1740009273.632717,2,4,5,17.293671875,132561,65.31158975595565,1010.7092110832092,21.175312459670263
1740009274.64556,2,4,5,17.288203125,132561,65.31754853391277,1010.7090123355331,21.1769705374128
1740009275.6573133,2,4,4,17.2813671875,132457,65.36385913615013,1010.715315401065,21.12438654094858
1740009276.6698196,2,4,4,17.2755078125,132353,65.37652157753226,1010.7197194148562,21.087645743759353
1740009277.6826386,2,4,4,17.26984375,132979,65.40949418094402,1010.7192010437516,21.09197028470775
1740009278.696738,2,4,5,17.2602734375,132769,65.42837760327487,1010.7315181751685,20.989214388427985
1740009279.7096689,2,4,5,17.246796875,132979,65.43316832763226,1010.7234761007412,21.05630542794651
1740009280.7226202,2,4,5,17.2317578125,132665,65.47830275127032,1010.7251095369347,21.042678444695415
1740009281.7355716,2,4,5,17.22140625,132874,65.49031430879437,1010.7186782226044,21.096331952211393
1740009282.748456,2,4,5,17.2149609375,133084,65.536717289497,1010.7186290074933,21.09674253239206
1740009283.7613568,2,4,5,17.2096875,133399,65.56300492543131,1010.7152535758567,21.124902323056205
1740009284.7732506,2,5,5,17.2034375,133294,65.58238673956964,1010.7242576967325,21.049784941157785
1740009285.785272,2,5,5,17.1962109375,132979,65.6016272146905,1010.7246782890338,21.046276139614466
1740009286.7986908,2,5,5,17.1887890625,132665,65.63437514669413,1010.7247795101317,21.045431700306896
1740009287.8116875,3,5,5,17.181171875,132979,65.64002714600637,1010.7228145096096,21.061824773968418
1740009288.8246832,3,5,5,17.1680859375,133189,65.69225749103137,1010.7189007695255,21.094475340643747
1740009289.8376226,3,5,5,17.152265625,133189,65.71701774109454,1010.7157587697579,21.120687700338266
1740009290.8506181,2,4,5,17.137421875,133294,65.7419236761491,1010.7159582657426,21.11902338873572
1740009291.8636055,2,4,5,17.1258984375,133189,65.7944061420265,1010.7111022134906,21.159535478229973
1740009292.876462,2,4,5,17.1153515625,133929,65.83349677635267,1010.7078415063111,21.18673833431781
1740009293.8893685,2,4,4,17.1096875,133822,65.87331049946826,1010.7143059325905,21.132808121509676
1740009294.902239,2,4,4,17.1044140625,133716,65.91318878840204,1010.7126752628395,21.14641214336721
1740009295.9150808,2,4,4,17.0969921875,133822,65.94598179575652,1010.7075337533144,21.18930580571975
1740009296.9277244,2,4,5,17.0860546875,133822,65.9647077873765,1010.7053801599105,21.207272470530988
1740009297.9411721,2,4,5,17.07765625,133929,65.98380809283142,1010.7073752573655,21.190628080067118
1740009298.9553134,2,4,5,17.06984375,133610,65.99621742695302,1010.7050878857492,21.20971081242977
1740009299.9682164,2,5,6,17.06046875,134035,66.02873534688932,1010.7072329884572,21.19181497823049
1740009300.98118,2,5,6,17.0512890625,134035,66.03416649661303,1010.7079503279618,21.185830474982865
